ID,DATE,TIME,TIME_OF_DAY,NETWORK,HEADLINE,SENTIMENT_LABEL,SENTIMENT_SCORE,EMOTION_SADNESS,EMOTION_FEAR,EMOTION_ANGER,EMOTION_DISGUST,EMOTION_JOY,PUTIN,TRUMP,TRUDEAU
452,2017-07-23,11:00:01,Morning,CBC,Progressive Conservatives begin voting on proposed unity merger with Wildrose,neutral,0.0,0.154442,0.167875,0.18708,0.294974,0.274371,0,0,0
453,2017-07-23,11:00:01,Morning,CBC,The Pollcast: What the Wildrose-PC merger vote means for Alberta politics,neutral,0.0,0.274745,0.020316,0.231736,0.383589,0.090125,0,0,0
454,2017-07-23,11:00:01,Morning,CBC,"Anger makes people more economically conservative, research suggests",negative,-0.544451,0.20598,0.253195,0.361163,0.225286,0.16026,0,0,0
455,2017-07-23,11:00:01,Morning,CBC,"Supreme Court building to get $1B rehab in 2023, well after systems risk failure",neutral,0.0,0.362541,0.567314,0.038733,0.057308,0.072105,0,0,0
456,2017-07-24,11:00:00,Morning,RT,Brussels to act ‘within days’ if US sanctions hurt EU trade with Russia – internal memo                                                                     ,negative,-0.425777,0.590731,0.312547,0.102061,0.04144,0.109876,0,0,0
457,2017-07-24,11:00:00,Morning,RT,China warns India not to ‘push its luck’ amid border stand-off in Himalayas                                                                    ,neutral,0.0,0.184131,0.349348,0.338568,0.110841,0.242774,0,0,0
458,2017-07-24,11:00:00,Morning,RT,‘We hear nothing in Western media about devastation of Mosul’: Academic who visited city to RT                                                                      ,negative,-0.749669,0.186341,0.077446,0.050191,0.348857,0.326696,0,0,0
459,2017-07-24,11:00:00,Morning,RT,Futuristic jets & battle hardened planes: Highlights of Russia’s MAKS 2017 airshow (VIDEOS)                                                                    ,positive,0.892332,0.263729,0.214012,0.130056,0.071745,0.128272,0,0,0
460,2017-07-24,11:00:00,Morning,RT,‘Crimea has always been Russia’: Award winning filmmaker Kusturica says during Peninsula visit                                                                    ,neutral,0.0,0.064084,0.099502,0.044862,0.098922,0.681013,0,0,0
461,2017-07-24,11:00:00,Morning,WT,Jared Kushner denies collusion in statement ahead of Capitol Hill testimony,positive,0.677632,0.31435,0.014762,0.238734,0.236682,0.104095,0,0,0
462,2017-07-24,11:00:00,Morning,WT,Rand Paul: Trump likely has ability to pardon himself,neutral,0.0,0.25579,0.122121,0.051826,0.079756,0.185896,0,1,0
463,2017-07-24,11:00:00,Morning,WT,"Jared Kushner: Jewish-American paradox, traditional presidential family adviser",neutral,0.0,0.237747,0.06452,0.046227,0.376418,0.154744,0,0,0
464,2017-07-24,11:00:00,Morning,WT,Al Franken wants Attorney General Jeff Sessions to testify again after anonymous report,negative,-0.358745,0.161287,0.107242,0.290101,0.077196,0.150215,0,0,0
465,2017-07-24,11:00:00,Morning,WT,Ethanol bill defeated in Senate,negative,-0.372534,0.303073,0.269003,0.234775,0.191104,0.024459,0,0,0
466,2017-07-24,11:00:00,Morning,WT,"Chuck Schumer previews Democrats’ new economic plan, party unity",neutral,0.0,0.094395,0.108967,0.057157,0.042138,0.561548,0,0,0
467,2017-07-24,11:00:00,Morning,WT,Senate to hold procedural vote on health care,neutral,0.0,0.204243,0.033156,0.186882,0.262109,0.396944,0,0,0
468,2017-07-24,11:00:00,Morning,WT,Congress’ bipartisan agreement to take hard line against Russia puts Trump to test on sanctions,neutral,0.0,0.600487,0.133944,0.137812,0.285426,0.016203,0,1,0
469,2017-07-24,11:00:00,Morning,WT,Anthony Scaramucci cuts to the chase,neutral,0.0,0.45902,0.124595,0.28164,0.211715,0.093192,0,0,0
470,2017-07-24,11:00:00,Morning,WT,Vets balk at Hill proposal to offer ‘choice’ health care,neutral,0.0,0.251076,0.029788,0.015713,0.05324,0.658184,0,0,0
471,2017-07-24,11:00:00,Morning,WT,Fact-checkers drawn into heated debate over number of noncitizens who vote illegally,negative,-0.693429,0.148027,0.071996,0.366962,0.347539,0.191261,0,0,0
472,2017-07-24,11:00:00,Morning,WT,"Nominee for deputy Interior secretary violated disclosure laws, say green groups",neutral,0.0,0.158246,0.066317,0.189428,0.119603,0.144764,0,0,0
473,2017-07-24,11:00:00,Morning,WT,"Maryland Democrats see opportunity in governor’s race, try to link Hogan with Trump",neutral,0.0,0.236239,0.03229,0.137703,0.157706,0.041266,0,1,0
474,2017-07-24,11:00:00,Morning,WT,New Trump communications director says he’ll delete old tweets to avoid ‘distraction’,negative,-0.620619,0.619836,0.169837,0.234789,0.200632,0.034182,0,1,0
475,2017-07-24,11:00:00,Morning,WT,"After six months in White House, Trump aims to amplify leadership brand",neutral,0.0,0.069453,0.245075,0.059931,0.063706,0.334513,0,1,0
476,2017-07-24,11:00:00,Morning,CBC,Wildrose and PC members approve unite-the-right deal with 95% voting Yes,positive,0.579508,0.145339,0.069293,0.140261,0.06185,0.103479,0,0,0
477,2017-07-24,11:00:00,Morning,CBC,Thousands free to return home as some B.C. wildfire evacuation orders downgraded,negative,-0.6572,0.233083,0.062109,0.104154,0.056573,0.159121,0,0,0
478,2017-07-24,11:00:00,Morning,CBC,Illegal border crossings by asylum seekers decline in Manitoba but spike in Quebec,negative,-0.744114,0.193741,0.131668,0.231238,0.155623,0.141579,0,0,0
479,2017-07-24,11:00:00,Morning,CBC,"In historic 1st, transgender inmate wins transfer to women's prison",neutral,0.0,0.275068,0.050379,0.171689,0.331787,0.187426,0,0,0
480,2017-07-24,11:00:00,Morning,CBC,Many Indigenous families not applying for Canada child benefit: documents,neutral,0.0,0.05856,0.049126,0.019824,0.133929,0.224482,0,0,0
481,2017-07-24,11:00:00,Morning,CBC,"Watch Power & Politics for July 21, 2017",positive,0.524067,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
482,2017-07-24,11:00:00,Morning,CBC,Khadr's war crimes appeal could hinge on bin Laden propagandist's case,negative,-0.927592,0.341089,0.094213,0.225743,0.440834,0.050466,0,0,0
483,2017-07-24,11:00:00,Morning,CBC,Scheer says anti-Khadr campaign in U.S. media is fair game as NDP cry hypocrisy,neutral,0.0,0.704247,0.084772,0.113646,0.379756,0.016175,0,0,0
484,2017-07-24,11:00:00,Morning,CBC,"Pierre Poilievre's golf shirt a faux pas, elections watchdog rules",positive,0.436391,,,,,,0,0,0
485,2017-07-24,11:00:00,Morning,CBC,'These are our children': Sexual abuse and suicide rate among Indigenous youth,negative,-0.60087,0.666159,0.105401,0.157855,0.302244,0.007464,0,0,0
486,2017-07-24,11:00:00,Morning,CBC,Judicial watchdog finds no problem with judges attending sponsored cocktail parties,neutral,0.0,0.265863,0.05113,0.163771,0.097352,0.340228,0,0,0
487,2017-07-24,11:00:00,Morning,CBC,Trudeau defends his choice for governor general amid revelations about her past,negative,-0.430983,0.29668,0.102646,0.143447,0.288097,0.213951,0,0,1
488,2017-07-24,11:00:00,Morning,CBC,"Watch Power & Politics for July 20, 2017",positive,0.537161,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
489,2017-07-24,11:00:00,Morning,CBC,Progressive Conservatives begin voting on proposed unity merger with Wildrose,neutral,0.0,0.154442,0.167875,0.18708,0.294974,0.274371,0,0,0
490,2017-07-24,11:00:00,Morning,CBC,The Pollcast: What the Wildrose-PC merger vote means for Alberta politics,neutral,0.0,0.274745,0.020316,0.231736,0.383589,0.090125,0,0,0
491,2017-07-24,11:00:00,Morning,CBC,"Anger makes people more economically conservative, research suggests",negative,-0.544451,0.20598,0.253195,0.361163,0.225286,0.16026,0,0,0
492,2017-07-25,11:00:01,Morning,RT,"US mulls sending arms to Kiev, doesn’t view move as 'provocative' – US special envoy to Ukraine                                                                    ",positive,0.468385,0.060964,0.077692,0.024299,0.079034,0.415985,0,0,0
493,2017-07-25,11:00:01,Morning,RT,Turks spew vitriol at Eurowings amid reports ‘fearful’ German pilot refused flight to Ankara                                                                    ,negative,-0.442748,0.054271,0.375131,0.092562,0.614266,0.008289,0,0,0
494,2017-07-25,11:00:01,Morning,RT,Israel agrees to remove metal detectors from Temple Mount after wave of violent protests                                                                    ,neutral,0.0,0.3157,0.067721,0.337383,0.501449,0.070719,0,0,0
495,2017-07-25,11:00:01,Morning,RT,8 civilians killed in US-Afghan strike against ISIS – Afghan provincial authority                                                                    ,negative,-0.421784,0.416169,0.238713,0.373333,0.176877,0.028962,0,0,0
496,2017-07-25,11:00:01,Morning,RT,"‘False information, unverified sources’: Russia denies funding anti-fracking campaign in US                                                                    ",negative,-0.569247,0.304954,0.090674,0.292654,0.644316,0.005491,0,0,0
497,2017-07-25,11:00:01,Morning,WT,Trump continues slamming Sessions as ‘weak’,neutral,0.0,0.477329,0.034194,0.476989,0.273594,0.02898,0,1,0
498,2017-07-25,11:00:01,Morning,WT,Trump speaks to advisers about firing Attorney General Sessions,neutral,0.0,0.213528,0.058533,0.372703,0.125462,0.1813,0,1,0
499,2017-07-25,11:00:01,Morning,WT,"Kushner exposed Russia probe as ‘witch hunt,’ ‘hoax,’ White House says",neutral,0.0,0.365319,0.130362,0.267361,0.290352,0.112375,0,0,0
500,2017-07-25,11:00:01,Morning,WT,McCain to return to Senate for Tuesday’s health care vote,positive,0.780097,0.126182,0.023075,0.066624,0.274898,0.525489,0,0,0
501,2017-07-25,11:00:01,Morning,WT,"Trump takes shots at Republicans, media and Obama at Boy Scout Jamboree",neutral,0.0,0.194982,0.018273,0.219473,0.657807,0.073392,0,1,0
502,2017-07-25,11:00:01,Morning,WT,Trump media: 19 talk radio hosts broadcast live from the White House on Tuesday,neutral,0.0,0.1674,0.102487,0.053349,0.157185,0.557309,0,1,0
503,2017-07-25,11:00:01,Morning,WT,Dianne Feinstein pushes for Attorney General Sessions to testify on Russian ambassador meetings,neutral,0.0,0.299701,0.38831,0.16706,0.023903,0.18221,0,0,0
504,2017-07-25,11:00:01,Morning,WT,Jared Kushner declares in detail why he’s innocent of Russian collusion,positive,0.861059,0.158592,0.372883,0.042284,0.188064,0.119857,0,0,0
505,2017-07-25,11:00:01,Morning,WT,"Senate to vote Tuesday on motion to begin debate on Obamacare repeal, replace bill",negative,-0.604675,0.173307,0.15135,0.480467,0.404968,0.074173,0,0,0
506,2017-07-25,11:00:01,Morning,WT,Ohio Gov. John Kasich blasts Senate GOP health care strategy,negative,-0.46816,0.326841,0.03366,0.18108,0.259418,0.306732,0,0,0
507,2017-07-25,11:00:01,Morning,WT,Sessions has support of law enforcement groups,positive,0.716323,0.087695,0.147499,0.159262,0.099287,0.142021,0,0,0
508,2017-07-25,11:00:01,Morning,WT,Thinking big about money,neutral,0.0,0.098294,0.083364,0.171677,0.063357,0.062789,0,0,0
509,2017-07-25,11:00:01,Morning,WT,"Trump implores Republicans to deliver big legislative win, starting with Obamacare repeal",negative,-0.701592,0.20441,0.055875,0.299698,0.409359,0.223614,0,1,0
510,2017-07-25,11:00:01,Morning,WT,"IRS doled out more than $24 billion in potentially bogus refunds, audit says",negative,-0.45919,0.479588,0.059577,0.131415,0.089035,0.194707,0,0,0
511,2017-07-25,11:00:01,Morning,WT,Mitch McConnell begs GOP to begin debate on health care,negative,-0.675588,0.362906,0.088044,0.286918,0.116795,0.23831,0,0,0
512,2017-07-25,11:00:01,Morning,CBC,"Pot charges drop in 2016, Statistics Canada reports",negative,-0.745176,0.264055,0.109235,0.135222,0.094174,0.02319,0,0,0
513,2017-07-25,11:00:01,Morning,CBC,"Canada trails G7 in protecting land, parks advocates say",neutral,0.0,0.353421,0.059827,0.035737,0.302969,0.294152,0,0,0
514,2017-07-25,11:00:01,Morning,CBC,'Battle for the centre' emerges in Alberta as unite-the-right vote succeeds ,positive,0.858155,0.213095,0.080184,0.226814,0.081732,0.40125,0,0,0
515,2017-07-25,11:00:01,Morning,CBC,Canada wasn't — and isn't — ready for an Indigenous governor general,neutral,0.0,0.183346,0.089312,0.099651,0.109406,0.183204,0,0,0
516,2017-07-25,11:00:01,Morning,CBC,"Despite 2015 defeat, NDP in better spot now than during most of party's past leadership races",neutral,0.0,0.338627,0.191674,0.078327,0.072877,0.401985,0,0,0
517,2017-07-25,11:00:01,Morning,CBC,Intellectual property could be key as Canada and U.S. compete for frigate-building bids,neutral,0.0,0.10138,0.142341,0.085117,0.02946,0.473782,0,0,0
518,2017-07-25,11:00:01,Morning,CBC,Ontario announces new mental health workers for troubled Pikangikum First Nation,neutral,0.0,0.373044,0.031057,0.142109,0.064258,0.375186,0,0,0
519,2017-07-25,11:00:01,Morning,CBC,"Trudeau 'not working hard enough' on NAFTA file, says Scheer",negative,-0.7758,0.734158,0.191301,0.062282,0.03988,0.075634,0,0,1
520,2017-07-25,11:00:01,Morning,CBC,Wildrose and PC members approve unite-the-right deal with 95% voting Yes,positive,0.579508,0.145339,0.069293,0.140261,0.06185,0.103479,0,0,0
521,2017-07-25,11:00:01,Morning,CBC,Thousands free to return home as some B.C. wildfire evacuation orders downgraded,negative,-0.6572,0.233083,0.062109,0.104154,0.056573,0.159121,0,0,0
522,2017-07-25,11:00:01,Morning,CBC,Illegal border crossings by asylum seekers decline in Manitoba but spike in Quebec,negative,-0.744114,0.193741,0.131668,0.231238,0.155623,0.141579,0,0,0
523,2017-07-25,11:00:01,Morning,CBC,"In historic 1st, transgender inmate wins transfer to women's prison",neutral,0.0,0.275068,0.050379,0.171689,0.331787,0.187426,0,0,0
524,2017-07-25,11:00:01,Morning,CBC,Many Indigenous families not applying for Canada child benefit: documents,neutral,0.0,0.05856,0.049126,0.019824,0.133929,0.224482,0,0,0
525,2017-07-25,11:00:01,Morning,CBC,"Watch Power & Politics for July 21, 2017",positive,0.524067,0.340674,0.064217,0.124518,0.148697,0.198403,0,0,0
526,2017-07-25,11:00:01,Morning,CBC,Khadr's war crimes appeal could hinge on bin Laden propagandist's case,negative,-0.927592,0.341089,0.094213,0.225743,0.440834,0.050466,0,0,0
527,2017-07-25,11:00:01,Morning,CBC,Scheer says anti-Khadr campaign in U.S. media is fair game as NDP cry hypocrisy,neutral,0.0,0.704247,0.084772,0.113646,0.379756,0.016175,0,0,0
528,2017-07-26,11:00:01,Morning,RT,German business lobby urges EU action against new US sanctions on Russia                                                                    ,negative,-0.752691,0.083609,0.121724,0.101034,0.147598,0.330194,0,0,0
529,2017-07-26,11:00:01,Morning,RT,Iran will ‘strengthen defensive weapons’ in response to US sanctions – Rouhani                                                                    ,negative,-0.438211,0.346036,0.209881,0.24062,0.108074,0.143827,0,0,0
530,2017-07-26,11:00:01,Morning,RT,"New US sanctions against Russia ‘defy common sense’, will cause retaliation – Moscow                                                                    ",negative,-0.644028,0.242715,0.193887,0.068974,0.058114,0.220259,0,0,0
531,2017-07-26,11:00:01,Morning,RT,Pentagon snared in govt sting as fake cops easily acquire $1.2mn worth of military gear                                                                    ,neutral,0.0,0.698309,0.156813,0.15031,0.201104,0.022656,0,0,0
532,2017-07-26,11:00:01,Morning,RT,Erdogan: Turkey will ‘no longer’ cave in to pressure from the West                                                                    ,negative,-0.411492,0.479838,0.294578,0.035516,0.020052,0.030755,0,0,0
533,2017-07-26,11:00:01,Morning,WT,"Senate Republicans win health care debate vote, but the fight has only begun",neutral,0.0,0.086591,0.011283,0.275553,0.563412,0.279022,0,0,0
534,2017-07-26,11:00:01,Morning,WT,IRS finally agrees to clear last tea party case,neutral,0.0,0.080908,0.016613,0.03913,0.063321,0.817417,0,0,0
535,2017-07-26,11:00:01,Morning,WT,"Trump says ‘time will tell’ about attorney general, but Senate Republicans defend Sessions",neutral,0.0,0.269783,0.020276,0.399288,0.536588,0.03729,0,1,0
536,2017-07-26,11:00:01,Morning,WT,"Senate panels clash over access to Kushner, Manafort",negative,-0.654277,0.575104,0.091877,0.159916,0.146315,0.04072,0,0,0
537,2017-07-26,11:00:01,Morning,WT,McConnell: Sessions ‘made right decision to recuse himself’,neutral,0.0,0.130377,0.110263,0.13051,0.037303,0.33517,0,0,0
538,2017-07-26,11:00:01,Morning,WT,Scaramucci threatens to ‘fire everybody’ to stop White House leaks,negative,-0.811247,0.11765,0.587746,0.361081,0.235,0.058768,0,0,0
539,2017-07-26,11:00:01,Morning,WT,House votes to undo federal consumer bureau’s arbitration rule,negative,-0.453285,0.253647,0.124471,0.109933,0.127813,0.370204,0,0,0
540,2017-07-26,11:00:01,Morning,WT,DNC dumps $1.5 million into Virginia governor’s race,neutral,0.0,0.490426,0.149412,0.093695,0.148954,0.111893,0,0,0
541,2017-07-26,11:00:01,Morning,WT,"Congress loves media, not voters, says a melancholy poll",positive,0.609949,0.034298,0.018521,0.023363,0.117711,0.776871,0,0,0
542,2017-07-26,11:00:01,Morning,WT,House GOP leaders go back to drawing board on VA ‘choice’ measure,negative,-0.552764,0.348706,0.164514,0.123249,0.095671,0.357386,0,0,0
543,2017-07-26,11:00:01,Morning,WT,"Recusal or not, Trump’s attacks on Sessions no way to help drain the swamp",negative,-0.787392,0.503363,0.535537,0.130658,0.052636,0.014141,0,1,0
544,2017-07-26,11:00:01,Morning,WT,Trump to keep fulfilling promises made to American people,positive,0.734854,0.284259,0.048082,0.142702,0.383742,0.283881,0,1,0
545,2017-07-26,11:00:01,Morning,WT,"Trump’s energy, environment accomplishments stand out in first six months",positive,0.719476,0.200704,0.062463,0.006931,0.027704,0.715287,0,1,0
546,2017-07-26,11:00:01,Morning,WT,Rand Paul: Senate to work on health care reform in pieces if repeal fails,negative,-0.776564,0.582258,0.092811,0.227051,0.16423,0.064687,0,0,0
547,2017-07-26,11:00:01,Morning,WT,Ivanka Trump retains legal counsel over Russia probe,neutral,0.0,0.332681,0.217202,0.082138,0.122663,0.120755,0,1,0
548,2017-07-26,11:00:01,Morning,CBC,"NAFTA talks: U.S. proposal for cross-border data storage at odds with B.C., N.S. law",neutral,0.0,0.164294,0.337353,0.070792,0.03625,0.293677,0,0,0
549,2017-07-26,11:00:01,Morning,CBC,"Pacific NorthWest LNG project in Port Edward, B.C., no longer proceeding",neutral,0.0,0.092426,0.100917,0.097696,0.076355,0.401598,0,0,0
550,2017-07-26,11:00:01,Morning,CBC,Why Alberta's united right could be less than sum of its parts,neutral,0.0,0.336714,0.139959,0.093101,0.050157,0.260426,0,0,0
551,2017-07-26,11:00:01,Morning,CBC,Trudeau and Horgan sidestep pipeline talks in 1st meeting,negative,-0.337588,0.208933,0.099772,0.080924,0.017871,0.289517,0,0,1
552,2017-07-26,11:00:01,Morning,CBC,Trans Mountain pipeline gets Indigenous-led oversight committee,neutral,0.0,0.194529,0.147198,0.168332,0.119394,0.224307,0,0,0
553,2017-07-26,11:00:01,Morning,CBC,"Government, Indigenous leaders herald health agreement that will dismantle 'colonial' system",neutral,0.0,0.08406,0.107559,0.103387,0.1875,0.354197,0,0,0
554,2017-07-26,11:00:01,Morning,CBC,Conservative politicians flock to U.S. media to whip up ignorance and bile: Neil Macdonald,negative,-0.746994,0.321563,0.193553,0.433514,0.410394,0.008327,0,0,0
555,2017-07-26,11:00:01,Morning,CBC,Canadian defence deal with Azerbaijan raises new questions about arms export controls,neutral,0.0,0.151276,0.154207,0.372229,0.170427,0.164228,0,0,0
556,2017-07-26,11:00:01,Morning,CBC,"Reports of child pornography, sexual crimes against minors on the rise",negative,-0.869873,0.102051,0.068218,0.272718,0.722604,0.027719,0,0,0
557,2017-07-26,11:00:01,Morning,CBC,"Pot charges drop in 2016, Statistics Canada reports",negative,-0.745176,0.264055,0.109235,0.135222,0.094174,0.02319,0,0,0
558,2017-07-26,11:00:01,Morning,CBC,Pot charges rise in Montreal despite downward trend in rest of Canada,negative,-0.824517,0.426728,0.038044,0.141633,0.326101,0.126704,0,0,0
559,2017-07-26,11:00:01,Morning,CBC,"Canada trails G7 in protecting land, parks advocates say",neutral,0.0,0.353421,0.059827,0.035737,0.302969,0.294152,0,0,0
560,2017-07-26,11:00:01,Morning,CBC,'Battle for the centre' emerges in Alberta as unite-the-right vote succeeds ,positive,0.858155,0.213095,0.080184,0.226814,0.081732,0.40125,0,0,0
561,2017-07-26,11:00:01,Morning,CBC,Canada wasn't — and isn't — ready for an Indigenous governor general,neutral,0.0,0.183346,0.089312,0.099651,0.109406,0.183204,0,0,0
562,2017-07-26,11:00:01,Morning,CBC,"Despite 2015 defeat, NDP in better spot now than during most of party's past leadership races",neutral,0.0,0.338627,0.191674,0.078327,0.072877,0.401985,0,0,0
563,2017-07-26,11:00:01,Morning,CBC,Intellectual property could be key as Canada and U.S. compete for frigate-building bids,neutral,0.0,0.10138,0.142341,0.085117,0.02946,0.473782,0,0,0
564,2017-07-27,11:00:01,Morning,RT,"I’d launch nukes at China on Trump's orders, says US Pacific Fleet chief                                                                    ",neutral,0.0,0.423897,0.086682,0.108347,0.15223,0.166535,0,1,0
565,2017-07-27,11:00:01,Morning,RT,"'Counter-sanctions possible, trade war between EU & US would be very bad' - German economy minister                                                                    ",positive,0.513664,0.687858,0.284779,0.133007,0.071651,0.05696,0,0,0
566,2017-07-27,11:00:01,Morning,RT,‘Terribly bad mistake’: US Senator says Russia sanctions go against EU energy security & free trade                                                                    ,negative,-0.744876,0.506758,0.402323,0.262678,0.083415,0.025186,0,0,0
567,2017-07-27,11:00:01,Morning,RT,"Maduro to Trump: ‘Stop aggression against Venezuela, stop meddling in Latin American affairs'                                                                    ",negative,-0.410276,0.263133,0.137833,0.343123,0.380206,0.0433,0,1,0
568,2017-07-27,11:00:01,Morning,RT,Netanyahu threatens to kick Al Jazeera out of Israel for ‘inciting’ Al-Aqsa protests                                                                    ,neutral,0.0,0.039172,0.363061,0.440503,0.464537,0.044949,0,0,0
569,2017-07-27,11:00:01,Morning,WT,"Loss of White House allies, gain of competitive rival bode ill for Priebus as chief of staff",negative,-0.715949,0.618737,0.296083,0.194365,0.158026,0.022635,0,0,0
570,2017-07-27,11:00:01,Morning,WT,Firing Sessions not a foolproof method for stopping Russia probe,neutral,0.0,0.330024,0.117769,0.196208,0.130119,0.074134,0,0,0
571,2017-07-27,11:00:01,Morning,WT,Hillary skates again on email scandal,negative,-0.427118,0.120813,0.048997,0.30509,0.591173,0.086799,0,0,0
572,2017-07-27,11:00:01,Morning,WT,House rejects Republican bills to punish CBO over scoring errors,negative,-0.804333,0.5882,0.058506,0.387339,0.313165,0.001161,0,0,0
573,2017-07-27,11:00:01,Morning,WT,Trump gives his paycheck to Education Department; money will start STEM camp,neutral,0.0,0.093109,0.093128,0.184093,0.253199,0.337043,0,1,0
574,2017-07-27,11:00:01,Morning,WT,"After rejection of full Obamacare repeal, Senate Republicans resort to ‘skinny’ version",negative,-0.800576,0.671564,0.045879,0.147895,0.34356,0.017746,0,0,0
575,2017-07-27,11:00:01,Morning,WT,"Trump’s tax cut priority is America’s middle class, White House says",neutral,0.0,0.379945,0.136065,0.216357,0.430978,0.050698,0,1,0
576,2017-07-27,11:00:01,Morning,WT,Trump exposes cultural divide with sudden ban on transgender troops,neutral,0.0,0.180699,0.154605,0.633051,0.259691,0.044776,0,1,0
577,2017-07-27,11:00:01,Morning,WT,Trump emerges as the true master of media — whether the media likes it or not,positive,0.90075,0.023191,0.070675,0.088683,0.099007,0.654482,0,1,0
578,2017-07-27,11:00:01,Morning,WT,"Trump to nominate Brownback, Kansas governor, to religious freedom post",neutral,0.0,0.202305,0.091861,0.143883,0.085419,0.318596,0,1,0
579,2017-07-27,11:00:01,Morning,WT,Russian dossier operator Fusion GPS in business of doing dirty deeds for corrupt dictatorships,negative,-0.844681,0.181095,0.145222,0.133902,0.717026,0.05375,0,0,0
580,2017-07-27,11:00:01,Morning,WT,Trump brings Taiwanese manufacturing giant to Wisconsin,positive,0.843717,0.247274,0.04503,0.069747,0.044539,0.386268,0,1,0
581,2017-07-27,11:00:01,Morning,WT,ICE chief considers smuggling charges against leaders of illegal immigrant ‘sanctuaries’ ,negative,-0.569831,0.201865,0.135599,0.470787,0.34966,0.045961,0,0,0
582,2017-07-27,11:00:01,Morning,WT,Trump praises patriotism of American Legion youth groups: ‘Next generation of American leaders’,neutral,0.0,0.324167,0.018819,0.006009,0.499166,0.21937,0,1,0
583,2017-07-27,11:00:01,Morning,WT,The self-destructive campaign to cashier Jeff Sessions,negative,-0.822749,0.577662,0.270699,0.040674,0.148598,0.110835,0,0,0
584,2017-07-27,11:00:01,Morning,CBC,Canada to beef up police presence in Iraq after fall of Mosul,negative,-0.563645,0.128111,0.373109,0.124304,0.117947,0.266682,0,0,0
585,2017-07-27,11:00:01,Morning,CBC,"Supreme Court quashes seismic testing in Nunavut, but gives green light to Enbridge pipeline",neutral,0.0,0.116105,0.085569,0.151663,0.190584,0.301239,0,0,0
586,2017-07-27,11:00:01,Morning,CBC,Midweek podcast: Duty to consult and NAFTA disputes,negative,-0.755188,0.054969,0.076219,0.691823,0.021971,0.226235,0,0,0
587,2017-07-27,11:00:01,Morning,CBC,"'We're concerned': After Supreme Court rulings, duty to consult a hot topic at AFN meeting",negative,-0.304583,0.109881,0.307888,0.260199,0.108511,0.148199,0,0,0
588,2017-07-27,11:00:01,Morning,CBC,Cruise missile threat biggest priority in upcoming Norad makeover,negative,-0.586207,0.178313,0.692372,0.077519,0.153772,0.026662,0,0,0
589,2017-07-27,11:00:01,Morning,CBC,Bid 'irregularity' takes air out of Ottawa's aim to buy 350 inflatable boats for military,neutral,0.0,0.103101,0.313367,0.099604,0.213964,0.110891,0,0,0
590,2017-07-27,11:00:01,Morning,CBC,Ottawa rejecting many expense claims from public servants with Phoenix payroll problems,negative,-0.683106,0.544357,0.126755,0.40683,0.15211,0.008625,0,0,0
591,2017-07-27,11:00:01,Morning,CBC,Deal to share passenger info between EU and Canada struck down on privacy concerns,negative,-0.868101,0.226365,0.292072,0.026194,0.026836,0.100878,0,0,0
592,2017-07-27,11:00:01,Morning,CBC,Supreme Court to issue landmark rulings on Indigenous relationship with energy sector,neutral,0.0,0.292713,0.101875,0.159994,0.261864,0.186515,0,0,0
593,2017-07-27,11:00:01,Morning,CBC,"NAFTA talks: U.S. proposal for cross-border data storage at odds with B.C., N.S. law",neutral,0.0,0.164294,0.337353,0.070792,0.03625,0.293677,0,0,0
594,2017-07-27,11:00:01,Morning,CBC,"'Don't be fooled,' says chief skeptical of Ottawa on 1st day of AFN meetings",negative,-0.718507,0.373909,0.183564,0.154376,0.033812,0.327551,0,0,0
595,2017-07-27,11:00:01,Morning,CBC,"Changes coming to First Nations funding, feds tell AFN",negative,-0.405765,0.13278,0.018675,0.240399,0.270358,0.109746,0,0,0
596,2017-07-27,11:00:01,Morning,CBC,"Immigration detention system is legal, though not always applied perfectly: judge",neutral,0.0,0.106099,0.036772,0.093339,0.037216,0.370101,0,0,0
597,2017-07-27,11:00:01,Morning,CBC,"Pacific NorthWest LNG project in Port Edward, B.C., no longer proceeding",neutral,0.0,0.092426,0.100917,0.097696,0.076355,0.401598,0,0,0
598,2017-07-27,11:00:01,Morning,CBC,Why Alberta's united right could be less than sum of its parts,neutral,0.0,0.336714,0.139959,0.093101,0.050157,0.260426,0,0,0
599,2017-07-27,11:00:01,Morning,CBC,Trudeau and Horgan sidestep pipeline talks in 1st meeting,negative,-0.337588,0.208933,0.099772,0.080924,0.017871,0.289517,0,0,1
600,2017-07-28,11:00:00,Morning,RT,"Sanctions retaliation: Russia tells US to cut embassy staff, stop using storage facilities                                                                    ",negative,-0.529034,0.218018,0.085292,0.251327,0.095964,0.044781,0,0,0
601,2017-07-28,11:00:00,Morning,RT,China closes east seas for fresh round of ‘large-scale’ military drills                                                                     ,neutral,0.0,0.27362,0.093487,0.017362,0.029649,0.563392,0,0,0
602,2017-07-28,11:00:00,Morning,RT,‘US-orchestrated violence in Venezuela uses same model as events in Ukraine’ – Maduro                                                                    ,neutral,0.0,0.35335,0.033788,0.141906,0.14574,0.114504,0,0,0
603,2017-07-28,11:00:00,Morning,RT,"48 injured in train crash at Barcelona station (PHOTOS, VIDEO)                                                                    ",negative,-0.618118,0.766901,0.090724,0.048367,0.212974,0.051435,0,0,0
